PLAYER,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
W. Espina,ADMU,7.85333333332,0.6,2.6,23.0769230769,0.3,1.1,27.2727272727,0.3,1.5,20.0,0.4,0.7,57.1428571429,1.9,0.3,0.4,0.7,0.7,0.5,0.5,0.1,0.6,1.0,0.4,1.5,3.0,10.0
C. Koon,ADMU,24.733333333325,2.25,8.375,26.8656716418,1.125,4.125,27.2727272727,1.125,4.25,26.4705882353,1.25,2.75,45.4545454545,6.875,1.0,3.0,4.0,2.5,0.75,0.75,0.0,0.75,2.375,3.0,-2.5,3.0,8.0
K. Gamber,ADMU,6.4145833333375,0.875,2.625,33.3333333333,0.0,0.625,0.0,0.875,2.0,43.75,0.125,0.125,100.0,2.75,0.0,0.625,0.625,0.375,0.5,0.0,0.0,0.0,0.625,0.0,-3.25,2.0,8.0
S. Tuano,ADMU,20.46833333334,4.1,8.5,48.2352941176,3.8,6.9,55.0724637681,0.3,1.6,18.75,1.9,4.2,45.2380952381,10.4,1.3,1.3,2.6,0.7,2.0,0.8,0.0,0.8,1.8,3.0,-3.3,3.0,10.0
K. Ong,ADMU,5.654761904757143,0.2857142857142857,0.5714285714285714,50.0,0.2857142857142857,0.5714285714285714,50.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,50.0,0.7142857142857143,0.2857142857142857,1.1428571428571428,1.4285714285714286,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,-1.5714285714285714,1.0,7.0
S. Quitevis,ADMU,26.28833333334,1.2,3.4,35.2941176471,0.8,1.7,47.0588235294,0.4,1.7,23.5294117647,0.6,0.6,100.0,3.4,0.6,1.6,2.2,2.3,0.7,0.9,0.0,0.9,3.2,1.1,-5.5,3.0,10.0
J. Bahay,ADMU,23.59833333334,3.5,12.3,28.4552845528,2.0,5.0,40.0,1.5,7.3,20.5479452055,2.4,3.6,66.6666666667,10.9,0.8,2.3,3.1,4.4,1.3,0.7,0.0,0.7,2.1,3.1,-3.2,3.0,10.0
K. Porter,ADMU,23.645,2.5,7.8,32.0512820513,1.7,4.7,36.170212766,0.8,3.1,25.8064516129,1.3,2.7,48.1481481481,7.1,2.4,4.7,7.1,0.6,0.8,1.0,0.4,1.4,2.2,1.6,-3.3,3.0,10.0
M. Reyes,ADMU,2.5333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,2.0
F. Edu,ADMU,4.416666666679999,0.4,0.6,66.6666666667,0.4,0.4,100.0,0.0,0.2,0.0,0.2,0.8,25.0,1.0,0.4,0.4,0.8,0.4,0.2,0.2,0.0,0.2,1.0,0.6,2.2,3.0,5.0
